Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
TSLA,02/24/11,21.78,22.58,21.50,22.53,1055250,0.70,3.21%
TSLA,02/23/11,22.18,22.50,21.11,21.83,1605508,-0.04,-0.18%
TSLA,02/22/11,22.88,23.00,21.78,21.87,2064540,-1.31,-5.65%
TSLA,02/18/11,23.33,23.49,22.96,23.18,2370770,-0.42,-1.78%
TSLA,02/17/11,24.63,25.49,23.55,23.60,2618154,-1.13,-4.57%
TSLA,02/16/11,23.10,24.97,23.07,24.73,4115006,1.89,8.27%
TSLA,02/15/11,23.01,23.17,22.56,22.84,953660,-0.24,-1.04%
TSLA,02/14/11,23.64,24.14,23.05,23.08,1283004,-0.17,-0.73%
TSLA,02/11/11,23.25,23.75,22.94,23.25,636602,0.04,0.15%
TSLA,02/10/11,23.26,23.64,22.81,23.21,836020,0.01,0.02%
TSLA,02/09/11,24.13,24.18,22.79,23.21,2635562,-1.28,-5.23%
TSLA,02/08/11,23.78,25.25,23.00,24.49,3504883,1.42,6.16%
TSLA,02/07/11,23.26,23.26,22.88,23.07,895011,-0.39,-1.66%
TSLA,02/04/11,23.44,23.67,23.22,23.46,543917,-0.17,-0.72%
TSLA,02/03/11,23.82,23.90,23.15,23.63,511917,-0.31,-1.29%
TSLA,02/02/11,24.16,24.18,23.67,23.94,569472,0.03,0.13%
TSLA,02/01/11,24.31,24.73,23.54,23.91,707791,-0.19,-0.79%
TSLA,01/31/11,24.05,24.12,23.50,24.10,830214,0.09,0.37%
TSLA,01/28/11,24.88,24.88,23.75,24.01,1048311,-0.91,-3.65%
TSLA,01/27/11,24.74,25.08,24.53,24.92,895655,0.17,0.69%
TSLA,01/26/11,24.71,24.88,24.10,24.75,1079867,0.07,0.28%
TSLA,01/25/11,24.65,24.89,24.02,24.68,1271457,0.19,0.78%
TSLA,01/24/11,23.53,24.81,23.23,24.49,1645048,1.45,6.29%
TSLA,01/21/11,23.12,23.59,22.71,23.04,1216941,0.42,1.86%
TSLA,01/20/11,24.03,24.45,22.37,22.62,2279858,-1.41,-5.87%
TSLA,01/19/11,25.27,25.47,23.75,24.03,2371414,-1.61,-6.28%
TSLA,01/18/11,25.48,25.64,24.75,25.64,1621671,-0.11,-0.43%
TSLA,01/14/11,26.15,26.58,25.61,25.75,1192121,-0.47,-1.79%
TSLA,01/13/11,26.96,26.97,26.16,26.22,723422,-0.74,-2.74%
TSLA,01/12/11,27.01,27.40,26.52,26.96,964322,0.00,0.00%
TSLA,01/11/11,28.59,28.71,26.92,26.96,1710201,-1.49,-5.24%
TSLA,01/10/11,28.17,28.68,28.05,28.45,1342612,0.21,0.74%
TSLA,01/07/11,28.00,28.58,27.90,28.24,2249540,0.36,1.29%
TSLA,01/06/11,26.83,28.00,26.81,27.88,2061117,1.05,3.91%
TSLA,01/05/11,26.48,26.90,26.19,26.83,1446669,0.16,0.60%
TSLA,01/04/11,26.66,26.95,26.02,26.67,1187371,0.05,0.19%
TSLA,01/03/11,26.84,27.00,25.90,26.62,1282904,-0.01,-0.04%
TSLA,12/31/10,26.57,27.25,26.50,26.63,1417847,0.13,0.49%
TSLA,12/30/10,27.70,27.90,26.38,26.50,2041067,-1.23,-4.44%
TSLA,12/29/10,27.03,28.01,26.50,27.73,3319130,1.32,5.00%
TSLA,12/28/10,25.85,26.75,25.00,26.41,4056270,0.86,3.37%
TSLA,12/27/10,28.02,28.58,25.06,25.55,9301829,-4.54,-15.09%
TSLA,12/23/10,31.26,32.48,29.92,30.09,1557125,-2.54,-7.78%
TSLA,12/22/10,32.25,32.86,31.70,32.63,833256,0.37,1.15%
TSLA,12/21/10,31.80,32.69,31.71,32.26,777678,0.56,1.77%
TSLA,12/20/10,31.64,32.19,31.26,31.70,523320,0.34,1.08%
TSLA,12/17/10,31.34,31.54,30.71,31.36,813817,0.55,1.79%
TSLA,12/16/10,30.00,30.91,29.65,30.81,790070,1.21,4.09%
TSLA,12/15/10,28.67,29.97,28.53,29.60,742900,1.07,3.75%
TSLA,12/14/10,30.29,30.39,27.76,28.53,1765685,-2.02,-6.61%
TSLA,12/13/10,31.64,31.77,30.40,30.55,410331,-0.97,-3.08%
TSLA,12/10/10,32.05,32.92,31.13,31.52,429381,-0.53,-1.65%
TSLA,12/09/10,32.51,32.72,31.65,32.05,405983,-0.32,-0.99%
TSLA,12/08/10,32.48,32.49,31.52,32.37,659980,0.81,2.57%
TSLA,12/07/10,30.49,32.40,30.05,31.56,1310842,1.25,4.12%
TSLA,12/06/10,31.35,31.45,29.56,30.31,1274375,-1.18,-3.75%
TSLA,12/03/10,32.01,32.25,30.87,31.49,1160460,-0.86,-2.66%
TSLA,12/02/10,34.01,34.30,31.20,32.35,2006967,-2.00,-5.82%
TSLA,12/01/10,35.87,36.42,33.45,34.35,1299175,-0.98,-2.77%
TSLA,11/30/10,33.74,35.33,33.41,35.33,2222558,1.00,2.91%
TSLA,11/29/10,35.41,35.95,33.33,34.33,1145543,-0.99,-2.80%
TSLA,11/26/10,35.60,36.00,34.75,35.32,350554,-0.15,-0.42%
TSLA,11/24/10,35.27,35.47,35.47,35.47,1424959,0.90,2.60%
TSLA,11/23/10,33.29,35.68,32.19,34.57,1577770,1.17,3.50%
