Symbol,Date,Open,High,Low,Close,Volume,Change,% Change
LMT,04/25/18,336.68,337.15,320.56,329.50,3030057,-6.99,-2.08%
LMT,04/24/18,360.02,361.99,330.64,336.49,3779528,-22.11,-6.17%
LMT,04/23/18,352.79,358.62,352.45,358.60,1985252,6.61,1.88%
LMT,04/20/18,354.53,355.00,351.13,351.99,1185251,-1.39,-0.39%
LMT,04/19/18,351.60,354.21,350.18,353.38,781650,2.23,0.64%
LMT,04/18/18,351.30,352.25,349.34,351.15,842570,2.01,0.58%
LMT,04/17/18,347.79,350.12,346.13,349.14,1061701,3.44,1.00%
LMT,04/16/18,344.87,347.74,344.55,345.70,1141341,3.10,0.90%
LMT,04/13/18,344.08,345.06,340.69,342.60,763124,-0.28,-0.08%
LMT,04/12/18,340.62,344.50,340.52,342.88,1091355,3.44,1.01%
LMT,04/11/18,338.51,346.25,337.98,339.44,1481006,0.08,0.02%
LMT,04/10/18,340.63,341.05,337.10,339.36,1000467,3.45,1.03%
LMT,04/09/18,337.48,340.83,335.46,335.91,981372,1.25,0.37%
LMT,04/06/18,343.59,344.68,332.83,334.66,1417855,-11.99,-3.46%
LMT,04/05/18,344.23,346.93,340.01,346.65,1588767,4.86,1.42%
LMT,04/04/18,328.88,341.97,327.50,341.79,1449408,7.08,2.12%
LMT,04/03/18,334.97,337.03,330.68,334.71,1296824,1.71,0.51%
LMT,04/02/18,337.06,337.90,328.75,333.00,1298559,-4.93,-1.46%
LMT,03/29/18,,337.93,337.93,337.93,0,2.60,0.78%
LMT,03/28/18,340.00,340.66,333.22,335.33,1422025,-3.52,-1.04%
LMT,03/27/18,345.30,345.94,336.60,338.85,1294843,-5.08,-1.48%
LMT,03/26/18,342.40,344.60,339.27,343.93,1611118,7.62,2.27%
LMT,03/23/18,327.00,344.14,326.77,336.31,2898564,9.16,2.80%
LMT,03/22/18,333.18,335.47,325.79,327.15,1535593,-8.32,-2.48%
LMT,03/21/18,336.26,338.73,332.49,335.47,1270476,-0.13,-0.04%
LMT,03/20/18,335.73,339.50,335.22,335.60,1153908,0.35,0.10%
LMT,03/19/18,330.30,336.23,330.25,335.25,1502879,3.85,1.16%
LMT,03/16/18,333.38,334.35,329.23,331.40,4718068,-1.83,-0.55%
LMT,03/15/18,331.94,334.43,328.80,333.23,1877180,1.55,0.47%
LMT,03/14/18,335.71,336.38,327.58,331.68,1712239,-1.78,-0.53%
